cause_id,label,site_label,period,deaths,scenario,scenario_label,source,common_endogenous_year
esophagus,Esophagus,Esophagus,2002,262.8818128044037,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2003,275.64287396591004,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2004,281.05327847913657,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2005,258.00937410162794,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2006,242.99181604241363,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2007,264.7972819346856,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2008,226.08014462667734,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2009,229.48786941089432,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2010,214.96845022863687,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2011,233.70557154087808,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2012,252.3929336382849,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2013,210.04814618454756,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2014,191.06067356015012,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2015,228.96432091099658,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2016,247.81891538675472,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2017,190.96734936076453,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2018,202.81150486706758,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2019,222.7572545670489,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2020,205.86212345586318,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2021,178.99887439118197,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2022,200.0564894370924,quit,Quit,Observed,2048
esophagus,Esophagus,Esophagus,2023,196.11179978217626,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2024,196.47592966961525,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2025,190.82804083142366,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2026,183.23000976875602,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2027,174.299095200285,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2028,165.03602577687502,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2029,157.16542713949568,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2030,151.36112556561403,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2031,146.4124929146966,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2032,142.0686306044992,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2033,137.87786940364936,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2034,134.65436407224524,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2035,132.61806294452862,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2036,131.18618248613174,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2037,130.18379627403502,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2038,129.29902826742617,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2039,128.53350466544873,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2040,127.81663775793095,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2041,127.03491728151539,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2042,126.07886490545849,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2043,124.91528654303596,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2044,123.66373480643773,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2045,122.17580835142232,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2046,120.35153361593017,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2047,118.40413530823821,quit,Quit,Projected,2048
esophagus,Esophagus,Esophagus,2048,116.35933330020939,quit,Quit,Projected,2048
kidney,Kidney,Kidney,1998,185.07368598438643,quit,Quit,Observed,2048
kidney,Kidney,Kidney,1999,188.9891084390058,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2000,189.6712754263613,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2001,177.8345967097338,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2002,186.36262657311403,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2003,205.99874822176588,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2004,197.8378772829547,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2005,212.04610845559694,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2006,170.30442671798218,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2007,208.89485039588058,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2008,188.3501229081458,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2009,216.35396595043449,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2010,207.51709971431265,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2011,206.86150249236508,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2012,206.16076313702348,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2013,219.97488551072564,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2014,235.6496809110273,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2015,233.80276754429553,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2016,295.06579403237197,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2017,216.0294685012274,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2018,247.91536143923213,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2019,259.8879933663122,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2020,264.15194998396146,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2021,256.0240646990998,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2022,225.79376768557876,quit,Quit,Observed,2048
kidney,Kidney,Kidney,2023,247.5298957742439,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2024,256.49834480706124,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2025,259.68111493884555,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2026,261.2634734809212,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2027,261.74496758303934,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2028,262.26135075340574,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2029,262.2961083990482,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2030,262.0831393894324,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2031,262.15308434781844,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2032,262.59409026334976,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2033,263.4719536702447,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2034,264.58913550220734,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2035,265.55714541393866,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2036,266.76293169560404,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2037,268.2171983260056,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2038,269.6962099013201,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2039,271.20599211284235,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2040,272.8454258354886,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2041,274.6956593705765,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2042,276.59622400011335,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2043,276.0150274018064,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2044,274.6432050937005,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2045,274.7774837104064,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2046,274.82284593155447,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2047,275.16776604615325,quit,Quit,Projected,2048
kidney,Kidney,Kidney,2048,276.1528509655879,quit,Quit,Projected,2048
larynx,Larynx,Larynx,1998,136.4160950438064,quit,Quit,Observed,2048
larynx,Larynx,Larynx,1999,118.05518177541592,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2000,103.10940413189955,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2001,124.12765623026404,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2002,124.07294333359516,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2003,119.08424524454149,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2004,130.0568571872334,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2005,119.40079754183803,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2006,121.00701803452765,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2007,122.86905383469173,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2008,114.88763009278847,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2009,101.0908442102504,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2010,106.85701817229975,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2011,108.92085458594082,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2012,111.09589446977405,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2013,107.09268189203316,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2014,118.04715643728626,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2015,99.05828324922192,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2016,120.07185054908406,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2017,85.10893192575078,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2018,110.11184144970899,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2019,124.00575033906398,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2020,103.12004148652485,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2021,88.10668124953096,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2022,74.87244739243624,quit,Quit,Observed,2048
larynx,Larynx,Larynx,2023,80.38898942455862,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2024,80.13216206598317,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2025,79.58712717663988,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2026,78.43717522634616,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2027,76.44054528115157,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2028,74.16814561813948,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2029,71.54077886205911,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2030,68.6749059912098,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2031,65.67644650401357,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2032,62.692699811381345,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2033,59.85144893956371,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2034,57.170387629194636,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2035,54.53082342357406,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2036,51.963788982453806,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2037,49.46606353727488,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2038,46.99733284460761,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2039,44.53352951745954,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2040,42.08857472505493,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2041,39.685184741477634,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2042,37.33363301420758,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2043,34.568692947625934,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2044,31.950403415199155,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2045,30.10897909683152,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2046,28.837843268526804,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2047,28.059261940480816,quit,Quit,Projected,2048
larynx,Larynx,Larynx,2048,27.705885370163678,quit,Quit,Projected,2048
cervix,Cervix,Cervix,1998,100.28498972922938,quit,Quit,Observed,2048
cervix,Cervix,Cervix,1999,80.0136847382981,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2000,86.10802358907794,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2001,95.28623645843874,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2002,99.00518608992094,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2003,99.08272988837045,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2004,77.75576699206802,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2005,101.2990203507329,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2006,96.71035527937713,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2007,93.86817415259793,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2008,99.408856588241,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2009,74.87665416066528,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2010,77.89286050106985,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2011,76.80132734587801,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2012,75.73556170785031,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2013,90.78256686882604,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2014,87.00290280984349,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2015,80.40286644166024,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2016,78.80082807993381,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2017,89.76579381381728,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2018,72.00338260488286,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2019,93.41073940067135,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2020,104.19910390584323,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2021,105.70255647234526,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2022,93.73108545487872,quit,Quit,Observed,2048
cervix,Cervix,Cervix,2023,94.34268742728177,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2024,97.17580016598794,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2025,98.20623463463578,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2026,98.04638877853536,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2027,97.12216837943419,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2028,96.54504810561923,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2029,96.44243915487046,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2030,96.70558430444885,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2031,97.33826578626518,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2032,98.2031470218715,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2033,98.9039605429985,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2034,99.41545873346448,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2035,99.97089148824696,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2036,100.65121938296998,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2037,101.46377174048573,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2038,102.28878427861406,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2039,103.1643178964882,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2040,104.04675135171257,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2041,104.95215129729452,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2042,105.89884459752086,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2043,106.85084727552031,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2044,107.73473437441453,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2045,108.41861837069578,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2046,108.92981594950402,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2047,109.38920710627202,quit,Quit,Projected,2048
cervix,Cervix,Cervix,2048,109.88614885867625,quit,Quit,Projected,2048
