causa2,año,mujer,edad,muertes_suavizadas
vejiga,1983,1,16,0.0015579400894746038
vejiga,1983,1,17,0.0015672903088542918
vejiga,1983,1,18,0.001593021746919481
vejiga,1983,1,19,0.0016379947591964776
vejiga,1983,1,20,0.0017045093943457465
vejiga,1983,1,21,0.001797568139376414
vejiga,1983,1,22,0.001922020496375362
vejiga,1983,1,23,0.002086573220651618
vejiga,1983,1,24,0.002300938536020337
vejiga,1983,1,25,0.0025809853810569816
vejiga,1983,1,26,0.002946210095596899
vejiga,1983,1,27,0.0034264667111022565
vejiga,1983,1,28,0.004061516811737768
vejiga,1983,1,29,0.004909785672744996
vejiga,1983,1,30,0.006054017564530479
vejiga,1983,1,31,0.007612133589689737
vejiga,1983,1,32,0.009757971186810663
vejiga,1983,1,33,0.012723918492185538
vejiga,1983,1,34,0.016858335864770597
vejiga,1983,1,35,0.02256923942894501
vejiga,1983,1,36,0.030443909425643696
vejiga,1983,1,37,0.04088864677987448
vejiga,1983,1,38,0.05432314175004191
vejiga,1983,1,39,0.06975677736908298
vejiga,1983,1,40,0.08537183201311409
vejiga,1983,1,41,0.09701477052765856
vejiga,1983,1,42,0.10054955400033386
vejiga,1983,1,43,0.09521213038989793
vejiga,1983,1,44,0.08248498644640406
vejiga,1983,1,45,0.0671491718007174
vejiga,1983,1,46,0.05265281829760891
vejiga,1983,1,47,0.04069109962784411
vejiga,1983,1,48,0.031774204865875774
vejiga,1983,1,49,0.0253849257378925
vejiga,1983,1,50,0.021078242660059993
vejiga,1983,1,51,0.0183121070324922
vejiga,1983,1,52,0.016805941180145542
vejiga,1983,1,53,0.016343340462421196
vejiga,1983,1,54,0.016925792883314857
vejiga,1983,1,55,0.018673104332328
vejiga,1983,1,56,0.02195461272491957
vejiga,1983,1,57,0.027438529825462504
vejiga,1983,1,58,0.036244979675580935
vejiga,1983,1,59,0.05028151431267188
vejiga,1983,1,60,0.07211760695514104
vejiga,1983,1,61,0.10601442126799428
vejiga,1983,1,62,0.15609245288632598
vejiga,1983,1,63,0.22858109304253083
vejiga,1983,1,64,0.32681133047824634
vejiga,1983,1,65,0.4544263164243079
vejiga,1983,1,66,0.6088803785684603
vejiga,1983,1,67,0.7845095924383068
vejiga,1983,1,68,0.9669479488310244
vejiga,1983,1,69,1.1388991913617947
vejiga,1983,1,70,1.2789480865986647
vejiga,1983,1,71,1.3701731059066868
vejiga,1983,1,72,1.4083508983309871
vejiga,1983,1,73,1.3938273336682017
vejiga,1983,1,74,1.3531139223130004
vejiga,1983,1,75,1.2969411125086667
vejiga,1983,1,76,1.2577876496783627
vejiga,1983,1,77,1.2415562915667513
vejiga,1983,1,78,1.2521836383385605
vejiga,1983,1,79,1.2896172327227504
vejiga,1983,1,80,1.32961130486254
vejiga,1983,1,81,1.3626926076556398
vejiga,1983,1,82,1.3647875451329454
vejiga,1983,1,83,1.3282903030495818
vejiga,1983,1,84,1.2637359283220229
vejiga,1983,1,85,1.1788432926765062
vejiga,1983,1,86,1.0978544644320594
vejiga,1983,1,87,1.02928216338092
vejiga,1983,1,88,0.9764120532474097
vejiga,1983,1,89,0.9395925181298576
vejiga,1984,0,0,0.0022136388897988166
vejiga,1984,0,1,0.0021277318593258742
vejiga,1984,0,2,0.0020471355176679153
vejiga,1984,0,3,0.0019737137816913954
vejiga,1984,0,4,0.001908387849833823
vejiga,1984,0,5,0.0018532256164425903
vejiga,1984,0,6,0.0018088806182624021
vejiga,1984,0,7,0.0017775785302038645
vejiga,1984,0,8,0.0017600217622279384
vejiga,1984,0,9,0.001758954288282033
vejiga,1984,0,10,0.0017756711966821859
vejiga,1984,0,11,0.0018141436002959478
vejiga,1984,0,12,0.0018771327626341038
vejiga,1984,0,13,0.0019710562829783384
vejiga,1984,0,14,0.002101778050158127
vejiga,1984,0,15,0.002280624801274334
vejiga,1984,0,16,0.0025198930974441587
vejiga,1984,0,17,0.0028407327836966474
vejiga,1984,0,18,0.0032692083933160794
vejiga,1984,0,19,0.0038472307995113544
vejiga,1984,0,20,0.004631623138663552
vejiga,1984,0,21,0.005710765697911434
vejiga,1984,0,22,0.007212742154569369
vejiga,1984,0,23,0.009329368506234297
vejiga,1984,0,24,0.012353672663540271
vejiga,1984,0,25,0.016703148719318946
vejiga,1984,0,26,0.023029353955210496
vejiga,1984,0,27,0.032134927482232095
vejiga,1984,0,28,0.04522960955877499
vejiga,1984,0,29,0.06309533304015798
vejiga,1984,0,30,0.08662740989190122
vejiga,1984,0,31,0.11389469328282434
vejiga,1984,0,32,0.14195558250426765
vejiga,1984,0,33,0.16548625049019086
vejiga,1984,0,34,0.17954671183695137
vejiga,1984,0,35,0.1831068553313486
vejiga,1984,0,36,0.17643679833484424
vejiga,1984,0,37,0.16506282831772745
vejiga,1984,0,38,0.15215150985287182
vejiga,1984,0,39,0.1434413019563228
vejiga,1984,0,40,0.14145453259142476
vejiga,1984,0,41,0.15054774167284293
vejiga,1984,0,42,0.17666405338586288
vejiga,1984,0,43,0.22644598054832418
vejiga,1984,0,44,0.31468678360014996
vejiga,1984,0,45,0.4464369479736199
vejiga,1984,0,46,0.6115910595440627
vejiga,1984,0,47,0.7751697474084356
vejiga,1984,0,48,0.8678759485163466
vejiga,1984,0,49,0.8800957660359979
vejiga,1984,0,50,0.8343216660269106
vejiga,1984,0,51,0.7790005677268858
vejiga,1984,0,52,0.772863000714393
vejiga,1984,0,53,0.8256491583528223
vejiga,1984,0,54,0.9701182210599224
vejiga,1984,0,55,1.224998849761663
vejiga,1984,0,56,1.588845609280415
vejiga,1984,0,57,2.0675818177461585
vejiga,1984,0,58,2.5694762461927168
vejiga,1984,0,59,3.029259645822841
vejiga,1984,0,60,3.3464230390241365
vejiga,1984,0,61,3.484893814710006
vejiga,1984,0,62,3.4873036100979227
vejiga,1984,0,63,3.384130762332554
vejiga,1984,0,64,3.2696107484932666
vejiga,1984,0,65,3.1748059249197222
vejiga,1984,0,66,3.1859321917889507
vejiga,1984,0,67,3.3194588488549277
vejiga,1984,0,68,3.6211620777218436
vejiga,1984,0,69,4.1246350866531225
vejiga,1984,0,70,4.81216906330789
vejiga,1984,0,71,5.704608158051102
vejiga,1984,0,72,6.655559913291745
vejiga,1984,0,73,7.575859921163811
vejiga,1984,0,74,8.213478699303305
vejiga,1984,0,75,8.432894301983742
vejiga,1984,0,76,8.126551689177926
vejiga,1984,0,77,7.351738812610778
vejiga,1984,0,78,6.384255704522242
vejiga,1984,0,79,5.3733476229939905
vejiga,1984,0,80,4.596748085993761
vejiga,1984,0,81,4.059689751554261
vejiga,1984,0,82,3.776779392739864
vejiga,1984,0,83,3.7203341297257615
vejiga,1984,0,84,3.741169933395429
vejiga,1984,0,85,3.777593472732098
vejiga,1984,0,86,3.6139860513463455
vejiga,1984,0,87,3.190749399884046
vejiga,1984,0,88,2.598405947639793
vejiga,1984,0,89,1.9525042952706462
vejiga,1984,1,0,0.003548359079838934
vejiga,1984,1,1,0.003286657033664761
vejiga,1984,1,2,0.00304648717041619
vejiga,1984,1,3,0.002828259027255568
vejiga,1984,1,4,0.002630908315041122
vejiga,1984,1,5,0.002454243359788671
vejiga,1984,1,6,0.002296743712292175
vejiga,1984,1,7,0.0021578369603990144
vejiga,1984,1,8,0.002035970806326455
vejiga,1984,1,9,0.0019305649603139183
vejiga,1984,1,10,0.0018402567672720865
vejiga,1984,1,11,0.001764657499055935
vejiga,1984,1,12,0.0017027622814451877
vejiga,1984,1,13,0.0016546479048140112
vejiga,1984,1,14,0.001619745312342893
vejiga,1984,1,15,0.0015987305792119042
vejiga,1984,1,16,0.0015915973872877866
vejiga,1984,1,17,0.0015998363487612294
vejiga,1984,1,18,0.0016242677434272464
vejiga,1984,1,19,0.0016676295431487557
vejiga,1984,1,20,0.001732092061720377
vejiga,1984,1,21,0.0018224169452969625
vejiga,1984,1,22,0.0019431626655335684
vejiga,1984,1,23,0.0021025396706730007
vejiga,1984,1,24,0.0023096022006650705
vejiga,1984,1,25,0.002579138508773722
vejiga,1984,1,26,0.0029291183699673854
vejiga,1984,1,27,0.003386951384499857
vejiga,1984,1,28,0.0039887658478149944
vejiga,1984,1,29,0.004787284527960131
vejiga,1984,1,30,0.005856433881899472
vejiga,1984,1,31,0.007300610565691836
vejiga,1984,1,32,0.009272229032557686
vejiga,1984,1,33,0.011972838549171765
vejiga,1984,1,34,0.015702088808379564
vejiga,1984,1,35,0.020808126890198654
vejiga,1984,1,36,0.027790417834209317
vejiga,1984,1,37,0.03700310370095813
vejiga,1984,1,38,0.048828813560286365
vejiga,1984,1,39,0.06253820579847019
vejiga,1984,1,40,0.07676453763096891
vejiga,1984,1,41,0.08830129140694175
vejiga,1984,1,42,0.09372962681148325
vejiga,1984,1,43,0.09235388576185072
vejiga,1984,1,44,0.08486802062356824
vejiga,1984,1,45,0.07514048172887987
vejiga,1984,1,46,0.06605471025425629
vejiga,1984,1,47,0.059266302158842495
vejiga,1984,1,48,0.05591687350665485
vejiga,1984,1,49,0.056187516423397796
vejiga,1984,1,50,0.061102360575368726
vejiga,1984,1,51,0.07194261009055618
vejiga,1984,1,52,0.09176282151916115
vejiga,1984,1,53,0.12508936579020033
vejiga,1984,1,54,0.17814766965940465
vejiga,1984,1,55,0.25715324282672175
vejiga,1984,1,56,0.35515543948575057
vejiga,1984,1,57,0.45979206920655746
vejiga,1984,1,58,0.535006449792258
vejiga,1984,1,59,0.5625885682924867
vejiga,1984,1,60,0.5441760268012426
vejiga,1984,1,61,0.4935705364552663
vejiga,1984,1,62,0.44270680057549955
vejiga,1984,1,63,0.3987269206143381
vejiga,1984,1,64,0.37516942981433343
vejiga,1984,1,65,0.3722018464387622
vejiga,1984,1,66,0.39848397867815244
vejiga,1984,1,67,0.46097311278706493
vejiga,1984,1,68,0.5736333628385931
vejiga,1984,1,69,0.7607945631620437
vejiga,1984,1,70,1.0283013451071517
vejiga,1984,1,71,1.39327668609521
vejiga,1984,1,72,1.7806692846021543
vejiga,1984,1,73,2.116058551189465
vejiga,1984,1,74,2.2696769853087115
vejiga,1984,1,75,2.187704673588591
vejiga,1984,1,76,1.9175661672193276
vejiga,1984,1,77,1.5392828299898655
vejiga,1984,1,78,1.1833116740818683
vejiga,1984,1,79,0.8858063722490255
vejiga,1984,1,80,0.6875521348493063
vejiga,1984,1,81,0.5650675671073745
vejiga,1984,1,82,0.508109681563913
vejiga,1984,1,83,0.5050957257770368
vejiga,1984,1,84,0.5443094190244014
vejiga,1984,1,85,0.629859793669604
vejiga,1984,1,86,0.7451880949220453
vejiga,1984,1,87,0.8811025176924407
vejiga,1984,1,88,1.0187290094364603
vejiga,1984,1,89,1.1390774872234863
vejiga,1985,0,0,0.004492078629879042
vejiga,1985,0,1,0.004123759344308675
vejiga,1985,0,2,0.0037877867980218986
vejiga,1985,0,3,0.0034832687382216148
vejiga,1985,0,4,0.003207630628326968
vejiga,1985,0,5,0.0029589428783887827
vejiga,1985,0,6,0.0027344226821086524
vejiga,1985,0,7,0.00253169447122613
vejiga,1985,0,8,0.0023483264172079396
vejiga,1985,0,9,0.0021820538780757243
vejiga,1985,0,10,0.0020309285806766313
vejiga,1985,0,11,0.001892965804897258
vejiga,1985,0,12,0.0017667610104276836
vejiga,1985,0,13,0.001650878242949791
vejiga,1985,0,14,0.0015443172992745133
vejiga,1985,0,15,0.0014461038292940924
vejiga,1985,0,16,0.0013555293251407937
vejiga,1985,0,17,0.0012720546788525578
vejiga,1985,0,18,0.0011951640532029927
vejiga,1985,0,19,0.0011247124783038773
vejiga,1985,0,20,0.0010602808114089745
vejiga,1985,0,21,0.0010019882233665153
vejiga,1985,0,22,9.494731679468618e-4
vejiga,1985,0,23,9.031333523312518e-4
vejiga,1985,0,24,8.626557976031924e-4
vejiga,1985,0,25,8.286623687163606e-4
vejiga,1985,0,26,8.009333230975111e-4
vejiga,1985,0,27,7.803843401846867e-4
vejiga,1985,0,28,7.670196984183102e-4
vejiga,1985,0,29,7.622303519529506e-4
vejiga,1985,0,30,7.665145813676161e-4
vejiga,1985,0,31,7.821049138352926e-4
vejiga,1985,0,32,8.105545916578809e-4
vejiga,1985,0,33,8.557960435475571e-4
vejiga,1985,0,34,9.217089222095426e-4
vejiga,1985,0,35,0.0010159698007756524
vejiga,1985,0,36,0.0011479295743030261
vejiga,1985,0,37,0.0013340808609800985
vejiga,1985,0,38,0.0015976297468852016
vejiga,1985,0,39,0.001978314700640653
vejiga,1985,0,40,0.0025383120381964634
vejiga,1985,0,41,0.00338575254258047
vejiga,1985,0,42,0.004705559475758029
vejiga,1985,0,43,0.006831377500242965
vejiga,1985,0,44,0.01038044568284305
vejiga,1985,0,45,0.01652692621162632
vejiga,1985,0,46,0.027596850396266456
vejiga,1985,0,47,0.04817516505450352
vejiga,1985,0,48,0.08761402177129991
vejiga,1985,0,49,0.16344570267548258
vejiga,1985,0,50,0.30671766796469396
vejiga,1985,0,51,0.5628672172415484
vejiga,1985,0,52,0.9695039821899359
vejiga,1985,0,53,1.5394184882322632
vejiga,1985,0,54,2.187625952678854
vejiga,1985,0,55,2.78874548085773
vejiga,1985,0,56,3.2062773661381936
vejiga,1985,0,57,3.3674090781940076
vejiga,1985,0,58,3.3220702350912443
vejiga,1985,0,59,3.133122663712882
vejiga,1985,0,60,2.945857850231727
vejiga,1985,0,61,2.7998141213618077
vejiga,1985,0,62,2.7834997906276118
vejiga,1985,0,63,2.898454065864578
vejiga,1985,0,64,3.152197228666631
vejiga,1985,0,65,3.5459179447307427
vejiga,1985,0,66,3.9792749841906434
vejiga,1985,0,67,4.416436826139021
vejiga,1985,0,68,4.739086828302518
vejiga,1985,0,69,4.9117381850482476
vejiga,1985,0,70,4.959548324444072
vejiga,1985,0,71,4.9004545185720305
vejiga,1985,0,72,4.830188748939842
vejiga,1985,0,73,4.768584955397571
vejiga,1985,0,74,4.744082035659255
vejiga,1985,0,75,4.75885024186228
vejiga,1985,0,76,4.788625604000081
vejiga,1985,0,77,4.824834590231582
vejiga,1985,0,78,4.834357125656642
vejiga,1985,0,79,4.805875930994393
vejiga,1985,0,80,4.708819965456132
vejiga,1985,0,81,4.536821823753883
vejiga,1985,0,82,4.27610761030258
vejiga,1985,0,83,3.935188193020999
vejiga,1985,0,84,3.525369502128298
vejiga,1985,0,85,3.0708408415304027
vejiga,1985,0,86,2.6016368720849425
vejiga,1985,0,87,2.144360020368043
vejiga,1985,0,88,1.730512541201877
vejiga,1985,0,89,1.3720702171779267
vejiga,1985,1,0,0.003685166253151651
vejiga,1985,1,1,0.003382766915971418
vejiga,1985,1,2,0.0031073679856864116
vejiga,1985,1,3,0.0028586421702108972
vejiga,1985,1,4,0.0026348116037878642
vejiga,1985,1,5,0.0024349551479332402
vejiga,1985,1,6,0.002256963548356443
vejiga,1985,1,7,0.0020996284298014185
vejiga,1985,1,8,0.0019609462161038005
vejiga,1985,1,9,0.0018398129512033374
vejiga,1985,1,10,0.0017345068183253305
vejiga,1985,1,11,0.0016441853901781709
vejiga,1985,1,12,0.0015675295265171689
vejiga,1985,1,13,0.0015041938945875436
vejiga,1985,1,14,0.0014532708618333592
vejiga,1985,1,15,0.001414964653691902
vejiga,1985,1,16,0.0013888318047991042
vejiga,1985,1,17,0.0013757582321135087
vejiga,1985,1,18,0.0013759214379051726
vejiga,1985,1,19,0.0013911880748069072
vejiga,1985,1,20,0.0014226994412586697
vejiga,1985,1,21,0.0014738344779209201
vejiga,1985,1,22,0.001547423348026001
vejiga,1985,1,23,0.0016494280159462817
vejiga,1985,1,24,0.0017859117513206386
vejiga,1985,1,25,0.0019678281127998524
vejiga,1985,1,26,0.002207862192624699
vejiga,1985,1,27,0.002526937267176088
vejiga,1985,1,28,0.0029519734141343398
vejiga,1985,1,29,0.0035253506802605645
vejiga,1985,1,30,0.004306227418899719
vejiga,1985,1,31,0.005385939718457266
vejiga,1985,1,32,0.0069000451980759025
vejiga,1985,1,33,0.009052670041461309
vejiga,1985,1,34,0.012160783116515701
vejiga,1985,1,35,0.016686003198464867
vejiga,1985,1,36,0.023355790104960028
vejiga,1985,1,37,0.03311394210161284
vejiga,1985,1,38,0.047368604305345695
vejiga,1985,1,39,0.06724729666004794
vejiga,1985,1,40,0.09380082647880991
vejiga,1985,1,41,0.12545568333844448
vejiga,1985,1,42,0.15820934957405966
vejiga,1985,1,43,0.1854128201630257
vejiga,1985,1,44,0.1996259279946395
vejiga,1985,1,45,0.19754024496353548
vejiga,1985,1,46,0.17973514551966382
vejiga,1985,1,47,0.15260915665847846
vejiga,1985,1,48,0.12287327033415187
vejiga,1985,1,49,0.09612534069450937
vejiga,1985,1,50,0.07534179869947087
vejiga,1985,1,51,0.06050104924594912
vejiga,1985,1,52,0.05141657109198927
vejiga,1985,1,53,0.04675033771018777
vejiga,1985,1,54,0.04629561318419326
vejiga,1985,1,55,0.05003848052556306
vejiga,1985,1,56,0.05924405232891337
vejiga,1985,1,57,0.07636209113173367
vejiga,1985,1,58,0.10567960900991431
vejiga,1985,1,59,0.15427443935167276
vejiga,1985,1,60,0.2274493727194928
vejiga,1985,1,61,0.3312286879784467
vejiga,1985,1,62,0.4495459035986288
vejiga,1985,1,63,0.5638938344530035
vejiga,1985,1,64,0.6436673438450634
vejiga,1985,1,65,0.6752538661303984
vejiga,1985,1,66,0.6794085340263246
vejiga,1985,1,67,0.6639774338970451
vejiga,1985,1,68,0.6543569581239445
vejiga,1985,1,69,0.6548359297356946
vejiga,1985,1,70,0.6740345777367264
vejiga,1985,1,71,0.714710089625632
vejiga,1985,1,72,0.7793695920006135
vejiga,1985,1,73,0.8730085183158747
vejiga,1985,1,74,0.9982764028477564
vejiga,1985,1,75,1.1623269153917186
vejiga,1985,1,76,1.362436351890605
vejiga,1985,1,77,1.600789080512726
vejiga,1985,1,78,1.8518057889927009
vejiga,1985,1,79,2.095049068325802
vejiga,1985,1,80,2.260517734528212
vejiga,1985,1,81,2.307384938768458
vejiga,1985,1,82,2.209333641863168
vejiga,1985,1,83,1.981096085919364
vejiga,1985,1,84,1.706535804244255
vejiga,1985,1,85,1.4283711411241942
vejiga,1985,1,86,1.205192781527849
vejiga,1985,1,87,1.0424711427468716
vejiga,1985,1,88,0.9301162698781482
vejiga,1985,1,89,0.858516516908429
vejiga,1986,0,0,0.00411090053111215
vejiga,1986,0,1,0.003782057044325705
vejiga,1986,0,2,0.0034817115770140084
vejiga,1986,0,3,0.0032094428869531323
vejiga,1986,0,4,0.0029632311666055403
vejiga,1986,0,5,0.002741799843554382
vejiga,1986,0,6,0.0025428132694913165
vejiga,1986,0,7,0.0023645715535552123
vejiga,1986,0,8,0.002204917456245628
vejiga,1986,0,9,0.002062187362662637
vejiga,1986,0,10,0.001934563285761009
vejiga,1986,0,11,0.0018205831125061344
vejiga,1986,0,12,0.0017188499017532978
vejiga,1986,0,13,0.0016283365598788735
vejiga,1986,0,14,0.0015479870762243515
vejiga,1986,0,15,0.0014771662514281305
vejiga,1986,0,16,0.0014150962862556583
vejiga,1986,0,17,0.00136154000423823
vejiga,1986,0,18,0.0013159609117498812
vejiga,1986,0,19,0.001278552678815791
vejiga,1986,0,20,0.0012490075516365133
vejiga,1986,0,21,0.0012279442821570114
vejiga,1986,0,22,0.0012153413903401226
vejiga,1986,0,23,0.001212380645830919
vejiga,1986,0,24,0.001219484241428381
vejiga,1986,0,25,0.0012386334895968711
vejiga,1986,0,26,0.001271024901212997
vejiga,1986,0,27,0.0013199080537229474
vejiga,1986,0,28,0.0013879346180271652
vejiga,1986,0,29,0.0014806497533154726
vejiga,1986,0,30,0.00160360414431886
vejiga,1986,0,31,0.0017668158059671872
vejiga,1986,0,32,0.0019819082346071186
vejiga,1986,0,33,0.002268012485736651
vejiga,1986,0,34,0.002650033378292987
vejiga,1986,0,35,0.0031675767442618115
vejiga,1986,0,36,0.00387669949078744
vejiga,1986,0,37,0.004864789850164979
vejiga,1986,0,38,0.006263994392138129
vejiga,1986,0,39,0.008279508794955152
vejiga,1986,0,40,0.01123637317842636
vejiga,1986,0,41,0.015635088519758717
vejiga,1986,0,42,0.022284190396693677
vejiga,1986,0,43,0.032356955202980896
vejiga,1986,0,44,0.04765914910504285
vejiga,1986,0,45,0.07036658306944167
vejiga,1986,0,46,0.10300388931073165
vejiga,1986,0,47,0.1479179993802723
vejiga,1986,0,48,0.20601819798204615
vejiga,1986,0,49,0.27786670722027496
vejiga,1986,0,50,0.36221917336388887
vejiga,1986,0,51,0.45929957857975046
vejiga,1986,0,52,0.5718373289941308
vejiga,1986,0,53,0.7042707805193089
vejiga,1986,0,54,0.8687074189121581
vejiga,1986,0,55,1.0806917251224148
vejiga,1986,0,56,1.3737038769595418
vejiga,1986,0,57,1.7796794871420518
vejiga,1986,0,58,2.3350372466447498
vejiga,1986,0,59,3.042640692656605
vejiga,1986,0,60,3.7494869091690934
vejiga,1986,0,61,4.288594912947804
vejiga,1986,0,62,4.341991511545535
vejiga,1986,0,63,3.933685725156952
vejiga,1986,0,64,3.3391799337297354
vejiga,1986,0,65,2.744741742489507
vejiga,1986,0,66,2.443310611263702
vejiga,1986,0,67,2.4000581489493804
vejiga,1986,0,68,2.6926320239938115
vejiga,1986,0,69,3.408689377657762
vejiga,1986,0,70,4.480935500535293
vejiga,1986,0,71,5.936252072145771
vejiga,1986,0,72,7.105172312916773
vejiga,1986,0,73,7.554741779347797
vejiga,1986,0,74,7.202597522196104
vejiga,1986,0,75,6.244500782311203
vejiga,1986,0,76,5.459559609197529
vejiga,1986,0,77,4.941985837049902
vejiga,1986,0,78,4.772061481205632
vejiga,1986,0,79,4.931380313676057
vejiga,1986,0,80,5.1488131472887675
vejiga,1986,0,81,5.320022343962738
vejiga,1986,0,82,5.1518347707150545
vejiga,1986,0,83,4.591839717521412
vejiga,1986,0,84,3.8182122943754093
vejiga,1986,0,85,2.9826121806019983
vejiga,1986,0,86,2.2878160357821478
vejiga,1986,0,87,1.7586152487776197
vejiga,1986,0,88,1.3710475482084663
vejiga,1986,0,89,1.0906915312829772
vejiga,1986,1,0,0.0029942398652929875
vejiga,1986,1,1,0.0028082917533586473
vejiga,1986,1,2,0.0026360738819063805
vejiga,1986,1,3,0.002478810805088618
vejiga,1986,1,4,0.0023364201553176425
vejiga,1986,1,5,0.002209794343196265
vejiga,1986,1,6,0.0020983540001250096
vejiga,1986,1,7,0.00200271523966203
vejiga,1986,1,8,0.0019221625410330775
vejiga,1986,1,9,0.0018573579012722738
vejiga,1986,1,10,0.0018077594378571116
vejiga,1986,1,11,0.0017743852134465634
vejiga,1986,1,12,0.0017571960216763345
vejiga,1986,1,13,0.001758012106643006
vejiga,1986,1,14,0.0017776966929191024
vejiga,1986,1,15,0.001819445826865928
vejiga,1986,1,16,0.0018856931314472913
vejiga,1986,1,17,0.0019819524618550216
vejiga,1986,1,18,0.002113525998568575
vejiga,1986,1,19,0.0022901317597649306
vejiga,1986,1,20,0.002522593269747789
vejiga,1986,1,21,0.002828732440083716
vejiga,1986,1,22,0.0032304691528582145
vejiga,1986,1,23,0.0037613511703238696
vejiga,1986,1,24,0.004466302593066297
vejiga,1986,1,25,0.005411543127771457
vejiga,1986,1,26,0.006691012611010756
vejiga,1986,1,27,0.008437166256038502
vejiga,1986,1,28,0.010846009048760725
vejiga,1986,1,29,0.014174314365963408
vejiga,1986,1,30,0.018808210721701777
vejiga,1986,1,31,0.025173291682170865
vejiga,1986,1,32,0.03388387417038949
vejiga,1986,1,33,0.045228443658646325
vejiga,1986,1,34,0.05948317845578181
vejiga,1986,1,35,0.07517582465276948
vejiga,1986,1,36,0.0902405478114263
vejiga,1986,1,37,0.10155282846812763
vejiga,1986,1,38,0.10644871381100582
vejiga,1986,1,39,0.1060168258935633
vejiga,1986,1,40,0.10154743040777242
vejiga,1986,1,41,0.09693440133081548
vejiga,1986,1,42,0.09449919269076996
vejiga,1986,1,43,0.09525148058139166
vejiga,1986,1,44,0.10024369537343032
vejiga,1986,1,45,0.1090504730989046
vejiga,1986,1,46,0.12149460562044337
vejiga,1986,1,47,0.13747841331556898
vejiga,1986,1,48,0.15658600687602453
vejiga,1986,1,49,0.18049411583842845
vejiga,1986,1,50,0.21199577562542737
vejiga,1986,1,51,0.255793396141137
vejiga,1986,1,52,0.32084714050932217
vejiga,1986,1,53,0.4136017481165524
vejiga,1986,1,54,0.537438044258029
vejiga,1986,1,55,0.6809074437726608
vejiga,1986,1,56,0.7893811470477603
vejiga,1986,1,57,0.8291060222333744
vejiga,1986,1,58,0.7745615173548591
vejiga,1986,1,59,0.6621172118279031
vejiga,1986,1,60,0.5573240740780214
vejiga,1986,1,61,0.4765908026854088
vejiga,1986,1,62,0.44861037588927355
vejiga,1986,1,63,0.4655161067112729
vejiga,1986,1,64,0.5262391809032048
vejiga,1986,1,65,0.632267166735442
vejiga,1986,1,66,0.7373212773791377
vejiga,1986,1,67,0.8191452278493515
vejiga,1986,1,68,0.8305279872729265
vejiga,1986,1,69,0.7723079161327061
vejiga,1986,1,70,0.6935606989101087
vejiga,1986,1,71,0.6122459624278648
vejiga,1986,1,72,0.5655101912050444
vejiga,1986,1,73,0.551918106709732
vejiga,1986,1,74,0.5666153651901833
vejiga,1986,1,75,0.6078199548492893
vejiga,1986,1,76,0.6486584919342289
vejiga,1986,1,77,0.6801807957866689
vejiga,1986,1,78,0.6915765511361144
vejiga,1986,1,79,0.6814917930211899
vejiga,1986,1,80,0.6757708349411106
vejiga,1986,1,81,0.6833195098524756
vejiga,1986,1,82,0.7270027769463714
vejiga,1986,1,83,0.8218115944881849
vejiga,1986,1,84,0.9659545241589018
vejiga,1986,1,85,1.168152936593727
vejiga,1986,1,86,1.373791511750998
vejiga,1986,1,87,1.531047223182329
vejiga,1986,1,88,1.5958201905964782
vejiga,1986,1,89,1.5459121172222685
vejiga,1987,0,0,0.003904268482054001
vejiga,1987,0,1,0.003519031666776107
vejiga,1987,0,2,0.0031739555761947477
vejiga,1987,0,3,0.002866816026684891
vejiga,1987,0,4,0.002594095540029029
vejiga,1987,0,5,0.0023532539221301557
vejiga,1987,0,6,0.002140833948892643
vejiga,1987,0,7,0.0019543790779255944
vejiga,1987,0,8,0.0017908980775873428
vejiga,1987,0,9,0.0016483854479842296
vejiga,1987,0,10,0.0015243842238651306
vejiga,1987,0,11,0.0014173930172692157
vejiga,1987,0,12,0.0013255261400729262
vejiga,1987,0,13,0.0012479433962443868
vejiga,1987,0,14,0.0011832507050782235
vejiga,1987,0,15,0.0011312221176108023
vejiga,1987,0,16,0.0010909469133179304
vejiga,1987,0,17,0.0010628812071441455
vejiga,1987,0,18,0.0010466982273905903
vejiga,1987,0,19,0.0010437722801077678
vejiga,1987,0,20,0.0010546424134764366
vejiga,1987,0,21,0.0010820676425016685
vejiga,1987,0,22,0.0011281300626906072
vejiga,1987,0,23,0.0011980681080983626
vejiga,1987,0,24,0.001297087552738891
vejiga,1987,0,25,0.0014355262574046702
vejiga,1987,0,26,0.0016255411911764754
vejiga,1987,0,27,0.0018887454591061973
vejiga,1987,0,28,0.002254033341685471
vejiga,1987,0,29,0.0027706749316973966
vejiga,1987,0,30,0.0035114697630754957
vejiga,1987,0,31,0.0046003310219456675
vejiga,1987,0,32,0.006235962305980512
vejiga,1987,0,33,0.008759434824863509
vejiga,1987,0,34,0.01275705825740669
vejiga,1987,0,35,0.01924959289713231
vejiga,1987,0,36,0.03008023949859
vejiga,1987,0,37,0.04836705626752184
vejiga,1987,0,38,0.07973298057610932
vejiga,1987,0,39,0.13193009809676198
vejiga,1987,0,40,0.21629455779311005
vejiga,1987,0,41,0.33856454482499015
vejiga,1987,0,42,0.4932328284911896
vejiga,1987,0,43,0.6561632844102531
vejiga,1987,0,44,0.785164472894017
vejiga,1987,0,45,0.855881620921447
vejiga,1987,0,46,0.8599406027045665
