causa,mujer,edad,anio,casos
pulmón,1,20,2020,0.01586248631463527
pulmón,1,20,2021,0.015411027332202098
pulmón,1,20,2022,0.014273534421350504
pulmón,1,21,1998,0.6263048212710501
pulmón,1,21,1999,0.5170828650800775
pulmón,1,21,2000,0.41858854127211104
pulmón,1,21,2001,0.3308218498471293
pulmón,1,21,2002,0.21323471977455596
pulmón,1,21,2003,0.1575181818775566
pulmón,1,21,2004,0.11081527204319888
pulmón,1,21,2005,0.0726337811294934
pulmón,1,21,2006,0.04002488376530889
pulmón,1,21,2007,0
pulmón,1,21,2008,0
pulmón,1,21,2009,0
pulmón,1,21,2010,0
pulmón,1,21,2011,0
pulmón,1,21,2012,0.052395927269546935
pulmón,1,21,2013,0.07802752300457823
pulmón,1,21,2014,0.07597468875092608
pulmón,1,21,2015,0.07084336049829384
pulmón,1,21,2016,0.059063919388456114
pulmón,1,21,2017,0.03535093558795993
pulmón,1,21,2018,0.029691249051167372
pulmón,1,21,2019,0.028640824042358543
pulmón,1,21,2020,0.027294708854762272
pulmón,1,21,2021,0.02629845485649747
pulmón,1,21,2022,0.024141862013779478
pulmón,1,22,1998,0.6855493010367859
pulmón,1,22,1999,0.5655239767664989
pulmón,1,22,2000,0.45741861284894264
pulmón,1,22,2001,0.36123320928409547
pulmón,1,22,2002,0.2327153224124158
pulmón,1,22,2003,0.17192881787615832
pulmón,1,22,2004,0.12115776552031267
pulmón,1,22,2005,0.08026128864102548
pulmón,1,22,2006,0.04752160355882424
pulmón,1,22,2007,0
pulmón,1,22,2008,0
pulmón,1,22,2009,0
pulmón,1,22,2010,0
pulmón,1,22,2011,0
pulmón,1,22,2012,0.04785895682941521
pulmón,1,22,2013,0.08577019036456568
pulmón,1,22,2014,0.09801344665488508
pulmón,1,22,2015,0.09319890760411277
pulmón,1,22,2016,0.08319029951880354
pulmón,1,22,2017,0.05478395241234411
pulmón,1,22,2018,0.04327221729675749
pulmón,1,22,2019,0.038507579657399656
pulmón,1,22,2020,0.03713119317911995
pulmón,1,22,2021,0.03577430022672829
pulmón,1,22,2022,0.03283905230001371
pulmón,1,23,1998,0.6865941068311489
pulmón,1,23,1999,0.5658758722211991
pulmón,1,23,2000,0.45736335356062696
pulmón,1,23,2001,0.36105655084942734
pulmón,1,23,2002,0.2327049859740171
pulmón,1,23,2003,0.17229667696437204
pulmón,1,23,2004,0.12214391921512488
pulmón,1,23,2005,0.08213028673265875
pulmón,1,23,2006,0.05062337146155816
pulmón,1,23,2007,0
pulmón,1,23,2008,0
pulmón,1,23,2009,0
pulmón,1,23,2010,0
pulmón,1,23,2011,0
pulmón,1,23,2012,0.05964461139811382
pulmón,1,23,2013,0.09815259817859794
pulmón,1,23,2014,0.11165254832555055
pulmón,1,23,2015,0.10816288922635695
pulmón,1,23,2016,0.09793263353103768
pulmón,1,23,2017,0.0662942741100134
pulmón,1,23,2018,0.05381153427245248
pulmón,1,23,2019,0.047303318845739205
pulmón,1,23,2020,0.04495369318191289
pulmón,1,23,2021,0.04352028084976714
pulmón,1,23,2022,0.04015679813930703
pulmón,1,24,1998,0.6316313387716598
pulmón,1,24,1999,0.5196531570347096
pulmón,1,24,2000,0.4192598744708936
pulmón,1,24,2001,0.3304514910802061
pulmón,1,24,2002,0.21276857627391688
pulmón,1,24,2003,0.15761737691974398
pulmón,1,24,2004,0.11220010286822098
pulmón,1,24,2005,0.07597993869947643
pulmón,1,24,2006,0.046019659409102194
pulmón,1,24,2007,0
pulmón,1,24,2008,0
pulmón,1,24,2009,0
pulmón,1,24,2010,0
pulmón,1,24,2011,0
pulmón,1,24,2012,0.07972959337280446
pulmón,1,24,2013,0.11084391535450687
pulmón,1,24,2014,0.13064174591877026
pulmón,1,24,2015,0.13019479232647732
pulmón,1,24,2016,0.11940252917692182
pulmón,1,24,2017,0.08296418528069514
pulmón,1,24,2018,0.06954704486067606
pulmón,1,24,2019,0.053444990245100826
pulmón,1,24,2020,0.048836417311039104
pulmón,1,24,2021,0.047249870954686524
pulmón,1,24,2022,0.04356924078343279
pulmón,1,25,1998,0.5492609072126473
pulmón,1,25,1999,0.4486064392039295
pulmón,1,25,2000,0.3589160535920942
pulmón,1,25,2001,0.280189750377136
pulmón,1,25,2002,0.15728278994078584
pulmón,1,25,2003,0.1152290613450798
pulmón,1,25,2004,0.08129321404328338
pulmón,1,25,2005,0.054567244968672914
pulmón,1,25,2006,0.03212093600987708
pulmón,1,25,2007,0.02860769388486777
pulmón,1,25,2008,0.028325893842964696
pulmón,1,25,2009,0.028112826578183973
pulmón,1,25,2010,0.027458737412148344
pulmón,1,25,2011,0.04468715166539859
pulmón,1,25,2012,0.08347278418062319
pulmón,1,25,2013,0.1220734198237707
pulmón,1,25,2014,0.154135381464231
pulmón,1,25,2015,0.15365749015228783
pulmón,1,25,2016,0.14322004181409512
pulmón,1,25,2017,0.09261628969139703
pulmón,1,25,2018,0.06830898707763483
pulmón,1,25,2019,0.04623291185631469
pulmón,1,25,2020,0.04210895572808328
pulmón,1,25,2021,0.04056935759443144
pulmón,1,25,2022,0.043970897817915085
pulmón,1,26,1998,0.4617625600393247
pulmón,1,26,1999,0.3737046395517409
pulmón,1,26,2000,0.29598998468478016
pulmón,1,26,2001,0.22861859543843704
pulmón,1,26,2002,0.12704675420356074
pulmón,1,26,2003,0.09248096731954782
pulmón,1,26,2004,0.06557340475930126
pulmón,1,26,2005,0.04537215350356818
pulmón,1,26,2006,0.03214632179372148
pulmón,1,26,2007,0.04195918943311999
pulmón,1,26,2008,0.04467318151507256
pulmón,1,26,2009,0.04524961644701734
pulmón,1,26,2010,0.04495801359193994
pulmón,1,26,2011,0.05641612367840794
pulmón,1,26,2012,0.10690452390736445
pulmón,1,26,2013,0.16268382205221593
pulmón,1,26,2014,0.1921463451877002
pulmón,1,26,2015,0.19017774650237707
pulmón,1,26,2016,0.17962836030493556
pulmón,1,26,2017,0.10642566248803205
pulmón,1,26,2018,0.07108646456858575
pulmón,1,26,2019,0.05021442757069948
pulmón,1,26,2020,0.046736520520736756
pulmón,1,26,2021,0.04500100400218504
pulmón,1,26,2022,0.04874286584053521
pulmón,1,27,1998,0.39081661153772035
pulmón,1,27,1999,0.3153172453017957
pulmón,1,27,2000,0.24954032791022698
pulmón,1,27,2001,0.19348585936300847
pulmón,1,27,2002,0.10895370529558131
pulmón,1,27,2003,0.08184772964770912
pulmón,1,27,2004,0.061940321353454224
pulmón,1,27,2005,0.04908227364388128
pulmón,1,27,2006,0.04474084863541992
pulmón,1,27,2007,0.06322649495022528
pulmón,1,27,2008,0.06751064705206535
pulmón,1,27,2009,0.06839026272644463
pulmón,1,27,2010,0.06697766159556295
pulmón,1,27,2011,0.08317006999752147
pulmón,1,27,2012,0.152298924183218
pulmón,1,27,2013,0.20529052763232944
pulmón,1,27,2014,0.22771850454938516
pulmón,1,27,2015,0.2243084097057861
pulmón,1,27,2016,0.2029126229043756
pulmón,1,27,2017,0.11463432431377736
pulmón,1,27,2018,0.08026920215640883
pulmón,1,27,2019,0.06317748165609162
pulmón,1,27,2020,0.06038714548569482
pulmón,1,27,2021,0.058521936515175114
pulmón,1,27,2022,0.06382942687789231
pulmón,1,28,1998,0.3053464021769837
pulmón,1,28,1999,0.2513714351987411
pulmón,1,28,2000,0.20490900364367137
pulmón,1,28,2001,0.16595910751174098
pulmón,1,28,2002,0.09960081769434291
pulmón,1,28,2003,0.08188671407697999
pulmón,1,28,2004,0.06973494286218687
pulmón,1,28,2005,0.06333221876178902
pulmón,1,28,2006,0.06363474393208456
pulmón,1,28,2007,0.09256918218481823
pulmón,1,28,2008,0.09760403914871092
pulmón,1,28,2009,0.09603233552901155
pulmón,1,28,2010,0.09549542180278674
pulmón,1,28,2011,0.11611513533062162
pulmón,1,28,2012,0.1941564798080882
pulmón,1,28,2013,0.24514944947439654
pulmón,1,28,2014,0.2604410661290062
pulmón,1,28,2015,0.25244769742778517
pulmón,1,28,2016,0.22619174415111012
pulmón,1,28,2017,0.12956308103803066
pulmón,1,28,2018,0.0954530086851252
pulmón,1,28,2019,0.0819174487137595
pulmón,1,28,2020,0.08062733056289909
pulmón,1,28,2021,0.07945963172767725
pulmón,1,28,2022,0.08820363304163949
pulmón,1,29,1998,0.18938078525120397
pulmón,1,29,1999,0.16889166622204954
pulmón,1,29,2000,0.15211607254907897
pulmón,1,29,2001,0.13905400423225817
pulmón,1,29,2002,0.09603480707840936
pulmón,1,29,2003,0.09186260165823418
pulmón,1,29,2004,0.09043991570819235
pulmón,1,29,2005,0.09261382209595416
pulmón,1,29,2006,0.10118168966838227
pulmón,1,29,2007,0.14792506160686894
pulmón,1,29,2008,0.14272458638608623
pulmón,1,29,2009,0.142924138305105
pulmón,1,29,2010,0.14862495224392755
pulmón,1,29,2011,0.18026158309112228
pulmón,1,29,2012,0.2760994356485645
pulmón,1,29,2013,0.302628756415208
pulmón,1,29,2014,0.2681867150958899
pulmón,1,29,2015,0.2544450170691832
pulmón,1,29,2016,0.21962473441607275
pulmón,1,29,2017,0.12233998735601805
pulmón,1,29,2018,0.10284240158914555
pulmón,1,29,2019,0.10387419436793735
pulmón,1,29,2020,0.10699348438958883
pulmón,1,29,2021,0.11063876034457044
pulmón,1,29,2022,0.1287523098213834
pulmón,1,30,1998,0.08482727861683817
pulmón,1,30,1999,0.09876414725636634
pulmón,1,30,2000,0.11261553118507525
pulmón,1,30,2001,0.12638143040293076
pulmón,1,30,2002,0.17118324936720353
pulmón,1,30,2003,0.18779893980668952
pulmón,1,30,2004,0.2043101510384221
pulmón,1,30,2005,0.22313980654839596
pulmón,1,30,2006,0.24773881326725358
pulmón,1,30,2007,0.23909212184853756
pulmón,1,30,2008,0.23920920596729947
pulmón,1,30,2009,0.25661762606994737
pulmón,1,30,2010,0.2688021477027937
pulmón,1,30,2011,0.31231715767873514
pulmón,1,30,2012,0.25341339844034827
pulmón,1,30,2013,0.21507250335192477
pulmón,1,30,2014,0.1713001380107431
pulmón,1,30,2015,0.1632262034317006
pulmón,1,30,2016,0.13804010243407708
pulmón,1,30,2017,0.15226188821063444
pulmón,1,30,2018,0.1570978029987693
pulmón,1,30,2019,0.16404376662890546
pulmón,1,30,2020,0.17672694096461827
pulmón,1,30,2021,0.1902623726952627
pulmón,1,30,2022,0.18516461080235408
pulmón,1,31,1998,0
pulmón,1,31,1999,0.030456231268997075
pulmón,1,31,2000,0.07356635327886424
pulmón,1,31,2001,0.11279198051086096
pulmón,1,31,2002,0.18104793373621741
pulmón,1,31,2003,0.21949416050864617
pulmón,1,31,2004,0.2531927671232002
pulmón,1,31,2005,0.2844319211866317
pulmón,1,31,2006,0.3047258293475726
pulmón,1,31,2007,0.3036230911283553
pulmón,1,31,2008,0.3275806827997899
pulmón,1,31,2009,0.3465903113648933
pulmón,1,31,2010,0.3605885778281123
pulmón,1,31,2011,0.3838882765332802
pulmón,1,31,2012,0.24986627715571913
pulmón,1,31,2013,0.18636154328955498
pulmón,1,31,2014,0.15000506596438914
pulmón,1,31,2015,0.14791459049763142
pulmón,1,31,2016,0.1411473253685227
pulmón,1,31,2017,0.18572875077893974
pulmón,1,31,2018,0.19438725134045481
pulmón,1,31,2019,0.20953654550898748
pulmón,1,31,2020,0.2313081667905797
pulmón,1,31,2021,0.25385899956021873
pulmón,1,31,2022,0.2511377351167889
pulmón,1,32,1998,0
pulmón,1,32,1999,0
pulmón,1,32,2000,0.025010417707027777
pulmón,1,32,2001,0.08601915419260858
pulmón,1,32,2002,0.1703063726124596
pulmón,1,32,2003,0.22608958112752706
pulmón,1,32,2004,0.27248202853458153
pulmón,1,32,2005,0.3093837219782294
pulmón,1,32,2006,0.3391292821502697
pulmón,1,32,2007,0.35833791717506036
pulmón,1,32,2008,0.3863398980722392
pulmón,1,32,2009,0.4030854320065241
pulmón,1,32,2010,0.41326109566199265
pulmón,1,32,2011,0.39020124407143086
pulmón,1,32,2012,0.2353770737585478
pulmón,1,32,2013,0.17914516027301297
pulmón,1,32,2014,0.15700350298875396
pulmón,1,32,2015,0.1632067380481747
pulmón,1,32,2016,0.17162322726533638
pulmón,1,32,2017,0.22645787171794227
pulmón,1,32,2018,0.24142832925299534
pulmón,1,32,2019,0.2640521528056415
pulmón,1,32,2020,0.29211059585325033
pulmón,1,32,2021,0.3206293701554893
pulmón,1,32,2022,0.317225597513094
pulmón,1,33,1998,0
pulmón,1,33,1999,0
pulmón,1,33,2000,0
pulmón,1,33,2001,0.058060620817848824
pulmón,1,33,2002,0.1507037350928577
pulmón,1,33,2003,0.2171402281179137
pulmón,1,33,2004,0.27027102994063307
pulmón,1,33,2005,0.3098247347116538
pulmón,1,33,2006,0.3429213701155707
pulmón,1,33,2007,0.36963516935491464
pulmón,1,33,2008,0.4062564807077083
pulmón,1,33,2009,0.42914183688356716
pulmón,1,33,2010,0.4393540722095558
pulmón,1,33,2011,0.4146115311207961
pulmón,1,33,2012,0.2565855914541181
pulmón,1,33,2013,0.20530142065155133
pulmón,1,33,2014,0.18755949097590818
pulmón,1,33,2015,0.19706530130837366
pulmón,1,33,2016,0.20866183812663675
pulmón,1,33,2017,0.2780355830234514
pulmón,1,33,2018,0.2980390786900003
pulmón,1,33,2019,0.32491159405404973
pulmón,1,33,2020,0.35584671311344196
pulmón,1,33,2021,0.38699975955429466
pulmón,1,33,2022,0.3799211762662365
pulmón,1,34,1998,0
pulmón,1,34,1999,0
pulmón,1,34,2000,0
pulmón,1,34,2001,3.1395666259140254e-4
pulmón,1,34,2002,0.09675477787399114
pulmón,1,34,2003,0.17663342823062214
pulmón,1,34,2004,0.240019668146485
pulmón,1,34,2005,0.289104273326147
pulmón,1,34,2006,0.3121721961108261
pulmón,1,34,2007,0.32046594686579866
pulmón,1,34,2008,0.36752467346350487
pulmón,1,34,2009,0.4070959835996663
pulmón,1,34,2010,0.42509456731201256
pulmón,1,34,2011,0.4312849525734833
pulmón,1,34,2012,0.28059983798547655
pulmón,1,34,2013,0.23270256899236
pulmón,1,34,2014,0.21715795269263818
pulmón,1,34,2015,0.23360529057421664
pulmón,1,34,2016,0.2580578569602837
pulmón,1,34,2017,0.35372746814221845
pulmón,1,34,2018,0.3798043845330893
pulmón,1,34,2019,0.4122500418877639
pulmón,1,34,2020,0.453811105521931
pulmón,1,34,2021,0.4966834662170699
pulmón,1,34,2022,0.49022434259148595
pulmón,1,35,1998,0
pulmón,1,35,1999,0
pulmón,1,35,2000,0
pulmón,1,35,2001,0
pulmón,1,35,2002,0.012095237847180107
pulmón,1,35,2003,0.10573146185399951
pulmón,1,35,2004,0.1802210870981039
pulmón,1,35,2005,0.23791081356824564
pulmón,1,35,2006,0.2764931364675452
pulmón,1,35,2007,0.21058636730616145
pulmón,1,35,2008,0.22345226053394657
pulmón,1,35,2009,0.2591398158824485
pulmón,1,35,2010,0.2755429827783302
pulmón,1,35,2011,0.29693996905072695
pulmón,1,35,2012,0.3530087735479097
pulmón,1,35,2013,0.31650741583089503
pulmón,1,35,2014,0.30688847459415525
pulmón,1,35,2015,0.33998564779306634
pulmón,1,35,2016,0.3852816564369412
pulmón,1,35,2017,0.46714751703222335
pulmón,1,35,2018,0.5179458539198514
pulmón,1,35,2019,0.565002977246955
pulmón,1,35,2020,0.6254896693788647
pulmón,1,35,2021,0.6887841685489281
pulmón,1,35,2022,0.6539678841202379
pulmón,1,36,1998,0
pulmón,1,36,1999,0
pulmón,1,36,2000,0
pulmón,1,36,2001,0
pulmón,1,36,2002,0
pulmón,1,36,2003,0.06453766549249076
pulmón,1,36,2004,0.15134090376979664
pulmón,1,36,2005,0.2171890847506747
pulmón,1,36,2006,0.2592165709475847
pulmón,1,36,2007,0.206863656791779
pulmón,1,36,2008,0.19869905225355988
pulmón,1,36,2009,0.21380729057565487
pulmón,1,36,2010,0.22858030769436313
pulmón,1,36,2011,0.24781338582140156
pulmón,1,36,2012,0.32167920204904515
pulmón,1,36,2013,0.3384617374311824
pulmón,1,36,2014,0.3528119486230433
pulmón,1,36,2015,0.39987370519447046
pulmón,1,36,2016,0.4582169793265935
pulmón,1,36,2017,0.5611651391425814
pulmón,1,36,2018,0.643769095987009
pulmón,1,36,2019,0.7168310450510935
pulmón,1,36,2020,0.7955542618040817
pulmón,1,36,2021,0.8773468994379179
pulmón,1,36,2022,0.8340170790076341
pulmón,1,37,1998,0
pulmón,1,37,1999,0
pulmón,1,37,2000,0
pulmón,1,37,2001,0
pulmón,1,37,2002,0
pulmón,1,37,2003,0.09959766651013405
pulmón,1,37,2004,0.19486367969522275
pulmón,1,37,2005,0.26466005744400856
pulmón,1,37,2006,0.3013771475441546
pulmón,1,37,2007,0.23427121204440002
pulmón,1,37,2008,0.2279759089826994
pulmón,1,37,2009,0.2273264658421966
pulmón,1,37,2010,0.23590103285362535
pulmón,1,37,2011,0.24832514697165906
pulmón,1,37,2012,0.32157973903418136
pulmón,1,37,2013,0.36136668600744737
pulmón,1,37,2014,0.4118756067195372
pulmón,1,37,2015,0.4713858287471678
pulmón,1,37,2016,0.5406649236626981
pulmón,1,37,2017,0.6615296636231583
pulmón,1,37,2018,0.7584884102851183
pulmón,1,37,2019,0.854651535601907
pulmón,1,37,2020,0.9480057072789659
pulmón,1,37,2021,1.042043591501635
pulmón,1,37,2022,0.9878764426614466
pulmón,1,38,1998,0
pulmón,1,38,1999,0
pulmón,1,38,2000,0
pulmón,1,38,2001,0
pulmón,1,38,2002,0.07604302718745945
pulmón,1,38,2003,0.210193561293361
pulmón,1,38,2004,0.31254841227529356
pulmón,1,38,2005,0.3823326625870602
pulmón,1,38,2006,0.40987678249245424
pulmón,1,38,2007,0.30656150113315983
pulmón,1,38,2008,0.28925667091744733
pulmón,1,38,2009,0.2813078927109632
pulmón,1,38,2010,0.28722116712719187
pulmón,1,38,2011,0.2998353094610673
pulmón,1,38,2012,0.3849687513834492
pulmón,1,38,2013,0.4287053629466151
pulmón,1,38,2014,0.48496903088947385
pulmón,1,38,2015,0.5453011343019065
pulmón,1,38,2016,0.6206129081795139
pulmón,1,38,2017,0.7571644296620758
pulmón,1,38,2018,0.8676809450539844
pulmón,1,38,2019,0.9782278585225849
pulmón,1,38,2020,1.0790168662115656
pulmón,1,38,2021,1.1761085878969777
pulmón,1,38,2022,1.1071077378705982
pulmón,1,39,1998,0
pulmón,1,39,1999,0
pulmón,1,39,2000,0
pulmón,1,39,2001,0.008313908042389573
pulmón,1,39,2002,0.21271951186752708
pulmón,1,39,2003,0.3739613256914995
pulmón,1,39,2004,0.49361170968117185
pulmón,1,39,2005,0.5704546188350739
pulmón,1,39,2006,0.5930238750999588
pulmón,1,39,2007,0.43530625639174636
pulmón,1,39,2008,0.4001226218084528
pulmón,1,39,2009,0.3848147193298065
pulmón,1,39,2010,0.3842568611951103
pulmón,1,39,2011,0.39609214454210223
pulmón,1,39,2012,0.5004483533025325
pulmón,1,39,2013,0.537972328383705
pulmón,1,39,2014,0.5542717813275385
pulmón,1,39,2015,0.5981550785219485
pulmón,1,39,2016,0.6650069457649822
pulmón,1,39,2017,0.8083570207289639
pulmón,1,39,2018,0.9494321950720201
pulmón,1,39,2019,1.1083978579659763
pulmón,1,39,2020,1.2232539453498885
pulmón,1,39,2021,1.328604757695672
pulmón,1,39,2022,1.2468920211591
pulmón,1,40,1998,0
pulmón,1,40,1999,0
pulmón,1,40,2000,0
pulmón,1,40,2001,0.13863578127624998
pulmón,1,40,2002,0.41903724726582037
pulmón,1,40,2003,0.6174736580941886
pulmón,1,40,2004,0.763487148011572
pulmón,1,40,2005,0.8553439067478102
pulmón,1,40,2006,0.8783759459778773
pulmón,1,40,2007,0.7553273427074254
pulmón,1,40,2008,0.7120951216512912
pulmón,1,40,2009,0.6899603298213025
pulmón,1,40,2010,0.6739355428583788
pulmón,1,40,2011,0.6777717957570432
pulmón,1,40,2012,0.6648090075434328
pulmón,1,40,2013,0.6375718084263036
pulmón,1,40,2014,0.6123725859588158
pulmón,1,40,2015,0.6412194718794789
pulmón,1,40,2016,0.6964784330832352
pulmón,1,40,2017,0.8585729277511555
pulmón,1,40,2018,1.0503117687672312
pulmón,1,40,2019,1.2321560088147876
pulmón,1,40,2020,1.356217702170036
pulmón,1,40,2021,1.4706107906723624
pulmón,1,40,2022,1.4196119972403074
pulmón,1,41,1998,0
pulmón,1,41,1999,0
pulmón,1,41,2000,0.013101924572263446
pulmón,1,41,2001,0.31012341858812176
pulmón,1,41,2002,0.6741063461776816
pulmón,1,41,2003,0.9095884397056624
pulmón,1,41,2004,1.0826544255085215
pulmón,1,41,2005,1.1913902579065951
pulmón,1,41,2006,1.219156942502073
pulmón,1,41,2007,1.074083595051685
pulmón,1,41,2008,1.0372091391075058
pulmón,1,41,2009,1.0003109310624572
pulmón,1,41,2010,0.966331145097183
pulmón,1,41,2011,0.9441545204072499
pulmón,1,41,2012,0.856708448490329
pulmón,1,41,2013,0.78619234732294
pulmón,1,41,2014,0.7569429690831971
pulmón,1,41,2015,0.7763584552909133
pulmón,1,41,2016,0.8358861669554485
pulmón,1,41,2017,1.040063035622385
pulmón,1,41,2018,1.2421683090471418
pulmón,1,41,2019,1.4233560204335725
pulmón,1,41,2020,1.5567706404131774
pulmón,1,41,2021,1.683276584610526
pulmón,1,41,2022,1.6209354589272706
pulmón,1,42,1998,0
pulmón,1,42,1999,0
pulmón,1,42,2000,0.1663110754454158
pulmón,1,42,2001,0.5102595887211874
pulmón,1,42,2002,0.963823463679979
pulmón,1,42,2003,1.2362459611283734
pulmón,1,42,2004,1.43625916403749
pulmón,1,42,2005,1.5624380669143472
pulmón,1,42,2006,1.610612052491285
pulmón,1,42,2007,1.4384501551479216
pulmón,1,42,2008,1.3942439195990028
pulmón,1,42,2009,1.3424034378639027
pulmón,1,42,2010,1.2928733110243915
pulmón,1,42,2011,1.2267681846287608
pulmón,1,42,2012,1.101966136907902
pulmón,1,42,2013,1.0349193258841642
pulmón,1,42,2014,1.0152505945059371
pulmón,1,42,2015,1.0319969006527057
pulmón,1,42,2016,1.0982222230487189
pulmón,1,42,2017,1.3029370368249176
pulmón,1,42,2018,1.4803886712544976
pulmón,1,42,2019,1.6446412780408122
pulmón,1,42,2020,1.7821120697072759
pulmón,1,42,2021,1.9166363831678697
pulmón,1,42,2022,1.8371263133549247
pulmón,1,43,1998,0
pulmón,1,43,1999,0
pulmón,1,43,2000,0.3912191885504184
pulmón,1,43,2001,0.7641734960285511
pulmón,1,43,2002,1.3012962676930557
pulmón,1,43,2003,1.5974359782733258
pulmón,1,43,2004,1.8154316567875306
pulmón,1,43,2005,1.9546440460159253
pulmón,1,43,2006,2.0103300282904697
pulmón,1,43,2007,1.7969198000011135
pulmón,1,43,2008,1.7457234096193097
pulmón,1,43,2009,1.6845247088798432
pulmón,1,43,2010,1.6304577623204641
pulmón,1,43,2011,1.5602798088680658
pulmón,1,43,2012,1.4263073076231356
pulmón,1,43,2013,1.3630012654341659
pulmón,1,43,2014,1.3447938144636542
pulmón,1,43,2015,1.3557844355508133
pulmón,1,43,2016,1.4034054751273801
pulmón,1,43,2017,1.59353876151163
pulmón,1,43,2018,1.7382002037714257
pulmón,1,43,2019,1.8802550117310344
pulmón,1,43,2020,2.01459091314682
pulmón,1,43,2021,2.1491475605078323
pulmón,1,43,2022,2.045404389373914
pulmón,1,44,1998,0
pulmón,1,44,1999,0.2979245069918155
pulmón,1,44,2000,0.742195017311726
pulmón,1,44,2001,1.1208313135542567
pulmón,1,44,2002,1.7393713908817798
pulmón,1,44,2003,2.0394512983938746
pulmón,1,44,2004,2.2599108856023107
pulmón,1,44,2005,2.4011835290252725
pulmón,1,44,2006,2.4609518928871768
pulmón,1,44,2007,2.2000948618849363
pulmón,1,44,2008,2.130055327825299
pulmón,1,44,2009,2.0619287500334083
pulmón,1,44,2010,2.013905223610864
pulmón,1,44,2011,1.950191875171194
pulmón,1,44,2012,1.8065100853784333
pulmón,1,44,2013,1.7386283194318464
pulmón,1,44,2014,1.6639592248325168
pulmón,1,44,2015,1.6595109632135776
pulmón,1,44,2016,1.6912042339109572
pulmón,1,44,2017,1.8723345458761267
pulmón,1,44,2018,1.9897391628107368
pulmón,1,44,2019,2.1147129186939364
pulmón,1,44,2020,2.240253158756619
pulmón,1,44,2021,2.367008535896092
pulmón,1,44,2022,2.233544798056476
pulmón,1,45,1998,0.18321109066295893
pulmón,1,45,1999,0.6987336637763233
pulmón,1,45,2000,1.1474050593807128
pulmón,1,45,2001,1.529225277476117
pulmón,1,45,2002,2.0674300304305087
pulmón,1,45,2003,2.34558202135052
pulmón,1,45,2004,2.5487906450786264
pulmón,1,45,2005,2.678993120743718
pulmón,1,45,2006,2.734430676005533
pulmón,1,45,2007,2.5442889616909072
pulmón,1,45,2008,2.4691488486549926
pulmón,1,45,2009,2.4152975180249032
pulmón,1,45,2010,2.3757088725262463
pulmón,1,45,2011,2.3203381598868758
pulmón,1,45,2012,2.1012194804577553
pulmón,1,45,2013,1.9518221183938123
pulmón,1,45,2014,1.8281899771089833
pulmón,1,45,2015,1.8205662577780093
pulmón,1,45,2016,1.8420294662094898
pulmón,1,45,2017,2.0785598923786752
pulmón,1,45,2018,2.185738546220309
pulmón,1,45,2019,2.2989626739702063
pulmón,1,45,2020,2.409120028208355
pulmón,1,45,2021,2.5206553406974366
pulmón,1,45,2022,2.430136277185907
pulmón,1,46,1998,0.5193158265287243
pulmón,1,46,1999,1.0463518583193556
pulmón,1,46,2000,1.5053197491694574
pulmón,1,46,2001,1.8962194990790189
pulmón,1,46,2002,2.487662419792277
pulmón,1,46,2003,2.7732644516931146
pulmón,1,46,2004,2.9825588421931477
pulmón,1,46,2005,3.117788290376037
pulmón,1,46,2006,3.1650574281991823
pulmón,1,46,2007,2.950944744344856
pulmón,1,46,2008,2.895982960365261
pulmón,1,46,2009,2.8492400207788977
pulmón,1,46,2010,2.8157861569999474
pulmón,1,46,2011,2.7610828844061035
pulmón,1,46,2012,2.42930041558491
pulmón,1,46,2013,2.20883740096085
pulmón,1,46,2014,2.0908103963186973
pulmón,1,46,2015,2.086292949832945
pulmón,1,46,2016,2.108387094039043
pulmón,1,46,2017,2.3803949431465354
pulmón,1,46,2018,2.496395156152573
pulmón,1,46,2019,2.6052470092829774
pulmón,1,46,2020,2.7045541466935856
pulmón,1,46,2021,2.804656678890662
pulmón,1,46,2022,2.681781704075548
pulmón,1,47,1998,0.6822212804935526
pulmón,1,47,1999,1.2350600577956357
pulmón,1,47,2000,1.7186137307256832
pulmón,1,47,2001,2.1328822992836876
pulmón,1,47,2002,2.7778060265117137
pulmón,1,47,2003,3.0868770733298554
pulmón,1,47,2004,3.3182762045383494
pulmón,1,47,2005,3.4715436305177985
pulmón,1,47,2006,3.5368702002506938
pulmón,1,47,2007,3.331250068903467
pulmón,1,47,2008,3.29188098697226
pulmón,1,47,2009,3.252479277382529
pulmón,1,47,2010,3.2226124331324266
pulmón,1,47,2011,3.1112236218007543
pulmón,1,47,2012,2.6993697651954194
pulmón,1,47,2013,2.4815469997124464
pulmón,1,47,2014,2.384543835586887
pulmón,1,47,2015,2.385163890594789
pulmón,1,47,2016,2.423967357391509
pulmón,1,47,2017,2.747966753508407
pulmón,1,47,2018,2.8775273723984953
pulmón,1,47,2019,2.9896439678517597
pulmón,1,47,2020,3.0827633207507463
pulmón,1,47,2021,3.1752976744450563
pulmón,1,47,2022,3.0169840280064637
pulmón,1,48,1998,1.0292356634342341
pulmón,1,48,1999,1.5194964248757208
pulmón,1,48,2000,1.9567118631041467
pulmón,1,48,2001,2.340881978119209
pulmón,1,48,2002,2.995447379672594
pulmón,1,48,2003,3.3071877633040683
pulmón,1,48,2004,3.5594618026826796
pulmón,1,48,2005,3.755340027499828
pulmón,1,48,2006,3.8636895197571084
pulmón,1,48,2007,3.6693634370999217
pulmón,1,48,2008,3.6513726892637957
